Function Name,File,Start Line,End Line,Cyclomatic Complexity,Cognitive Complexity,Max Nesting Depth,Code Lines,Priority Score
Zenith_SceneTests::TestPersistentSceneSurvivesSingleLoad,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6115,6137,2,1,0,23,4.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6139,6139,1,0,0,1,3.4
Zenith_SceneTests::TestMultipleEntitiesPersistent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6141,6172,2,1,0,32,4.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6174,6174,1,0,0,1,3.4
Zenith_SceneTests::TestPersistentSceneVisibilityToggle,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6176,6189,1,0,0,14,1.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6191,6191,1,0,0,1,3.4
Zenith_SceneTests::TestGetPersistentSceneAlwaysValid,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6193,6203,1,0,0,11,1.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6205,6205,1,0,0,1,3.4
Zenith_SceneTests::TestPersistentEntityChildrenMoveWithRoot,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6207,6229,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6235,6235,1,0,0,1,3.4
Zenith_SceneTests::TestFixedUpdateMultipleCallsPerFrame,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6237,6275,2,1,0,39,5.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6277,6277,1,0,0,1,3.4
Zenith_SceneTests::TestFixedUpdateZeroDt,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6279,6313,2,1,0,35,5.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6315,6315,1,0,0,1,3.4
Zenith_SceneTests::TestFixedUpdateAccumulatorResetOnSingleLoad,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6317,6339,2,1,0,23,4.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6341,6341,1,0,0,1,3.4
Zenith_SceneTests::TestFixedUpdatePausedSceneSkipped,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6343,6385,2,1,0,43,5.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6387,6387,1,0,0,1,3.4
Zenith_SceneTests::TestFixedUpdateTimestepConfigurable,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6389,6428,2,1,0,40,5.4
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6434,6434,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesEntityIDsPreserved,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6436,6454,1,0,0,19,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6456,6456,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesHierarchyPreserved,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6458,6478,1,0,0,21,2.4
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6480,6480,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesEmptySource,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6482,6497,1,0,0,16,2.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6499,6499,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesMainCameraConflict,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6501,6526,1,0,0,26,2.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6528,6528,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesActiveSceneTransfer,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6530,6549,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6555,6555,1,0,0,1,3.4
Zenith_SceneTests::TestRootCacheInvalidatedOnCreate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6557,6569,1,0,0,13,1.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6571,6571,1,0,0,1,3.4
Zenith_SceneTests::TestRootCacheInvalidatedOnDestroy,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6573,6590,1,0,0,18,2.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6592,6592,1,0,0,1,3.4
Zenith_SceneTests::TestRootCacheInvalidatedOnReparent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6594,6613,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6615,6615,1,0,0,1,3.4
Zenith_SceneTests::TestRootCacheCountMatchesVector,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6617,6635,1,0,0,19,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6641,6641,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadEntityCount,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6643,6669,1,0,0,27,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6671,6671,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadHierarchy,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6673,6702,1,0,0,30,3.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6704,6704,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadTransformData,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6706,6740,5,4,0,35,9.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6742,6742,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadMainCamera,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6744,6771,1,0,0,28,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6773,6773,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadTransientExcluded,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6775,6802,1,0,0,28,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6804,6804,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadEmptyScene,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6806,6825,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6831,6831,1,0,0,1,3.4
Zenith_SceneTests::TestQueryDuringEntityCreation,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6833,6857,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6859,6859,1,0,0,1,3.4
Zenith_SceneTests::TestQueryDuringEntityDestruction,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6861,6890,1,0,0,30,3.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6892,6892,1,0,0,1,3.4
Zenith_SceneTests::TestQueryEmptyScene,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6894,6910,1,0,0,17,2.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6912,6912,1,0,0,1,3.4
Zenith_SceneTests::TestQueryAfterEntityMovedOut,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6914,6936,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6942,6942,1,0,0,1,3.4
Zenith_SceneTests::TestDestroyInSceneANoEffectOnSceneB,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6944,6967,1,0,0,24,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6969,6969,1,0,0,1,3.4
Zenith_SceneTests::TestDisableInSceneANoEffectOnSceneB,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6971,6991,1,0,0,21,2.4
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6993,6993,1,0,0,1,3.4
Zenith_SceneTests::TestIndependentMainCameras,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,6995,7016,1,0,0,22,2.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7018,7018,1,0,0,1,3.4
Zenith_SceneTests::TestIndependentRootCaches,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7020,7041,1,0,0,22,2.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7047,7047,1,0,0,1,3.4
Zenith_SceneTests::TestMoveNonRootEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7049,7068,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7070,7070,1,0,0,1,3.4
Zenith_SceneTests::TestSetActiveSceneInvalid,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7072,7084,1,0,0,13,1.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7086,7086,1,0,0,1,3.4
Zenith_SceneTests::TestSetActiveSceneUnloading,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7088,7109,3,2,1,22,8.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7111,7111,1,0,0,1,3.4
Zenith_SceneTests::TestUnloadPersistentScene,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7113,7124,1,0,0,12,1.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7126,7126,1,0,0,1,3.4
Zenith_SceneTests::TestLoadSceneEmptyPath,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7128,7136,1,0,0,9,1.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7142,7142,1,0,0,1,3.4
Zenith_SceneTests::TestSlotReuseAfterDestroy,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7144,7170,2,1,1,27,6.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7172,7172,1,0,0,1,3.4
Zenith_SceneTests::TestHighChurnSlotRecycling,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7174,7195,2,1,1,22,6.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7197,7197,1,0,0,1,3.4
Zenith_SceneTests::TestStaleEntityIDAfterSlotReuse,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7199,7225,2,1,1,27,6.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7227,7227,1,0,0,1,3.4
Zenith_SceneTests::TestEntitySlotPoolGrowth,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7229,7252,3,2,1,24,8.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7254,7254,1,0,0,1,3.4
Zenith_SceneTests::TestEntityIDPackedRoundTrip,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7256,7278,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7284,7284,1,0,0,1,3.4
Zenith_SceneTests::TestAddRemoveComponent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7286,7307,1,0,0,22,2.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7309,7309,1,0,0,1,3.4
Zenith_SceneTests::TestAddOrReplaceComponent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7311,7327,1,0,0,17,2.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7329,7329,1,0,0,1,3.4
Zenith_SceneTests::TestComponentPoolGrowth,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7331,7353,3,2,1,23,8.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7355,7355,1,0,0,1,3.4
Zenith_SceneTests::TestComponentSlotReuse,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7357,7379,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7381,7381,1,0,0,1,3.4
Zenith_SceneTests::TestMultiComponentEntityMove,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7383,7431,5,5,2,49,16.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7433,7433,1,0,0,1,3.4
Zenith_SceneTests::TestGetAllOfComponentType,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7435,7458,2,1,1,24,6.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7460,7460,1,0,0,1,3.4
Zenith_SceneTests::TestComponentHandleValid,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7462,7486,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7488,7488,1,0,0,1,3.4
Zenith_SceneTests::TestComponentHandleStaleAfterSlotReuse,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7490,7513,1,0,0,24,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7519,7519,1,0,0,1,3.4
Zenith_SceneTests::TestDefaultEntityInvalid,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7521,7529,1,0,0,9,1.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7531,7531,1,0,0,1,3.4
Zenith_SceneTests::TestEntityGetSceneDataAfterUnload,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7533,7547,1,0,0,15,2.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7549,7549,1,0,0,1,3.4
Zenith_SceneTests::TestEntityGetSceneReturnsCorrectScene,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7551,7564,1,0,0,14,1.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7566,7566,1,0,0,1,3.4
Zenith_SceneTests::TestEntityEqualityOperator,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7568,7583,1,0,0,16,2.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7585,7585,1,0,0,1,3.4
Zenith_SceneTests::TestEntityValidAfterMove,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7587,7607,1,0,0,21,2.4
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7609,7609,1,0,0,1,3.4
Zenith_SceneTests::TestEntityInvalidAfterDestroyImmediate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7611,7624,1,0,0,14,1.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7630,7630,1,0,0,1,3.4
Zenith_SceneTests::TestFindEntityByNameExists,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7632,7645,1,0,0,14,1.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7647,7647,1,0,0,1,3.4
Zenith_SceneTests::TestFindEntityByNameNotFound,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7649,7658,1,0,0,10,1.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7660,7660,1,0,0,1,3.4
Zenith_SceneTests::TestFindEntityByNameDuplicate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7662,7676,2,1,0,15,3.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7678,7678,1,0,0,1,3.4
Zenith_SceneTests::TestEntitySetNameGetName,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7680,7696,1,0,0,17,2.1
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7702,7702,1,0,0,1,3.4
Zenith_SceneTests::TestSetParentGetParent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7704,7727,3,3,2,24,11.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7729,7729,1,0,0,1,3.4
Zenith_SceneTests::TestUnparentEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7731,7750,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7752,7752,1,0,0,1,3.4
Zenith_SceneTests::TestReparentEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7754,7775,1,0,0,22,2.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7777,7777,1,0,0,1,3.4
Zenith_SceneTests::TestHasChildrenAndCount,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7779,7804,1,0,0,26,2.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7806,7806,1,0,0,1,3.4
Zenith_SceneTests::TestIsRootEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7808,7826,1,0,0,19,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7828,7828,1,0,0,1,3.4
Zenith_SceneTests::TestDeepHierarchyActiveInHierarchy,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7830,7866,1,0,0,37,3.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7868,7868,1,0,0,1,3.4
Zenith_SceneTests::TestSetParentAcrossScenes,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7870,7894,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7900,7900,1,0,0,1,3.4
Zenith_SceneTests::TestDisabledEntitySkipsUpdate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7902,7937,2,1,1,36,7.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7939,7939,1,0,0,1,3.4
Zenith_SceneTests::TestDisabledEntityComponentsAccessible,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7941,7959,1,0,0,19,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7961,7961,1,0,0,1,3.4
Zenith_SceneTests::TestToggleEnableDisableMultipleTimes,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7963,7989,1,0,0,27,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7991,7991,1,0,0,1,3.4
Zenith_SceneTests::TestIsEnabledVsIsActiveInHierarchy,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,7993,8010,1,0,0,18,2.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8012,8012,1,0,0,1,3.4
Zenith_SceneTests::TestEntityEnabledStatePreservedOnMove,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8014,8029,1,0,0,16,2.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8035,8035,1,0,0,1,3.4
Zenith_SceneTests::TestSetTransientIsTransient,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8037,8050,1,0,0,14,1.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8052,8052,1,0,0,1,3.4
Zenith_SceneTests::TestTransientEntityNotSaved,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8054,8082,1,0,0,29,3.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8084,8084,1,0,0,1,3.4
Zenith_SceneTests::TestNewEntityDefaultTransient,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8086,8097,1,0,0,12,1.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8103,8103,1,0,0,1,3.4
Zenith_SceneTests::TestMainCameraDestroyedThenQuery,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8105,8122,1,0,0,18,2.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8124,8124,1,0,0,1,3.4
Zenith_SceneTests::TestSetMainCameraToNonCameraEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8126,8140,1,0,0,15,2.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8142,8142,1,0,0,1,3.4
Zenith_SceneTests::TestMainCameraPreservedOnSceneSave,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8144,8168,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8174,8174,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesDisabledEntities,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8176,8201,1,0,0,26,2.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8203,8203,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesWithPendingStarts,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8205,8227,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8229,8229,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesWithTimedDestructions,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8231,8254,1,0,0,24,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8256,8256,1,0,0,1,3.4
Zenith_SceneTests::TestMergeScenesMultipleRoots,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8258,8286,3,2,1,29,8.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8292,8292,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadDisabledEntity,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8294,8322,1,0,0,29,3.0
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8324,8324,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadEntityNames,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8326,8352,1,0,0,27,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8354,8354,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadMultipleComponentTypes,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8356,8389,3,2,0,34,6.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8391,8391,1,0,0,1,3.4
Zenith_SceneTests::TestSaveLoadParentChildOrder,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8393,8432,1,0,0,40,3.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8438,8438,1,0,0,1,3.4
Zenith_SceneTests::TestAsyncUnloadingSceneSkipsUpdate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8440,8465,1,0,0,26,2.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8467,8467,1,0,0,1,3.4
Zenith_SceneTests::TestSceneUnloadingCallbackDataAccess,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8469,8503,3,3,2,35,12.4
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8505,8505,1,0,0,1,3.4
Zenith_SceneTests::TestEntityExistsDuringAsyncUnload,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8507,8532,2,1,1,26,6.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8538,8538,1,0,0,1,3.4
Zenith_SceneTests::TestCreateManyEntities,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8540,8569,2,1,1,30,7.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8571,8571,1,0,0,1,3.4
Zenith_SceneTests::TestRapidSceneCreateUnloadCycle,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8573,8591,2,1,1,19,6.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8593,8593,1,0,0,1,3.4
Zenith_SceneTests::TestManyEntitiesPerformanceGuard,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8595,8625,2,1,1,31,7.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8627,8627,1,0,0,1,3.4
Zenith_SceneTests::TestComponentPoolGrowthMultipleTypes,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8629,8654,3,2,1,26,8.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8660,8660,1,0,0,1,3.4
Zenith_SceneTests::TestDontDestroyOnLoadIdempotent,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8662,8685,1,0,0,24,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8687,8687,1,0,0,1,3.4
Zenith_SceneTests::TestPersistentEntityLifecycleContinues,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8689,8716,1,0,0,28,2.9
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8718,8718,1,0,0,1,3.4
Zenith_SceneTests::TestPersistentEntityDestroyedManually,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8720,8739,1,0,0,20,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8745,8745,1,0,0,1,3.4
Zenith_SceneTests::TestUpdateReceivesCorrectDt,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8747,8771,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8773,8773,1,0,0,1,3.4
Zenith_SceneTests::TestLateUpdateAfterUpdate,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8775,8793,1,0,0,19,2.3
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8795,8795,1,0,0,1,3.4
Zenith_SceneTests::TestMultiSceneUpdateOrder,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8797,8821,1,0,0,25,2.7
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8823,8823,1,0,0,1,3.4
Zenith_SceneTests::TestEntityCreatedDuringUpdateGetsNextFrameLifecycle,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8825,8858,2,1,1,34,7.5
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8864,8864,1,0,0,1,3.4
Zenith_SceneTests::TestEntityCreatedDuringStart,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8866,8896,2,1,1,31,7.2
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8898,8898,1,0,0,1,3.4
Zenith_SceneTests::TestDestroyDuringOnStart,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8900,8922,1,0,0,23,2.6
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8924,8924,1,0,0,1,3.4
Zenith_SceneTests::TestDisableDuringOnStart,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8926,8951,1,0,0,26,2.8
ZENITH_TEST,Zenith\EntityComponent\Zenith_SceneManager.Tests.inl,8957,8957,1,0,0,1,3.4
